onet_soc_code,onet_plus_title,noc_2021,noc_plus_title,equal_weight,path_weight,base_weight,down_weight
19-2099.01,19-2099.01: Remote Sensing Scientists and Technologists,21109,21109: Other professional occupations in physical sciences,0.3333333333333333,1,0.4,0.4444444444444444
19-1013.00,19-1013.00: Soil and Plant Scientists,21109,21109: Other professional occupations in physical sciences,0.3333333333333333,0.5,0.2,0.1111111111111111
19-1011.00,19-1011.00: Animal Scientists,21110,21110: Biologists and related scientists,0.045454545454545456,1,0.09473684210526316,0.12509652509652508
19-1023.00,19-1023.00: Zoologists and Wildlife Biologists,21110,21110: Biologists and related scientists,0.045454545454545456,1,0.09473684210526316,0.12509652509652508
19-1029.01,19-1029.01: Bioinformatics Scientists,21110,21110: Biologists and related scientists,0.045454545454545456,1,0.09473684210526316,0.12509652509652508
19-1029.02,19-1029.02: Molecular and Cellular Biologists,21110,21110: Biologists and related scientists,0.045454545454545456,1,0.09473684210526316,0.12509652509652508
19-1029.03,19-1029.03: Geneticists,21110,21110: Biologists and related scientists,0.045454545454545456,1,0.09473684210526316,0.12509652509652508
19-1029.04,19-1029.04: Biologists,21110,21110: Biologists and related scientists,0.045454545454545456,1,0.09473684210526316,0.12509652509652508
19-1012.00,19-1012.00: Food Scientists and Technologists,21110,21110: Biologists and related scientists,0.045454545454545456,0.5,0.04736842105263158,0.03127413127413127
19-1013.00,19-1013.00: Soil and Plant Scientists,21110,21110: Biologists and related scientists,0.045454545454545456,0.5,0.04736842105263158,0.03127413127413127
19-1022.00,19-1022.00: Microbiologists,21110,21110: Biologists and related scientists,0.045454545454545456,0.5,0.04736842105263158,0.03127413127413127
19-2041.00,"19-2041.00: Environmental Scientists and Specialists, Including Health",21110,21110: Biologists and related scientists,0.045454545454545456,0.5,0.04736842105263158,0.03127413127413127
19-2041.01,19-2041.01: Climate Change Policy Analysts,21110,21110: Biologists and related scientists,0.045454545454545456,0.5,0.04736842105263158,0.03127413127413127
19-2041.02,19-2041.02: Environmental Restoration Planners,21110,21110: Biologists and related scientists,0.045454545454545456,0.5,0.04736842105263158,0.03127413127413127
19-2041.03,19-2041.03: Industrial Ecologists,21110,21110: Biologists and related scientists,0.045454545454545456,0.5,0.04736842105263158,0.03127413127413127
21-1091.00,21-1091.00: Health Education Specialists,21110,21110: Biologists and related scientists,0.045454545454545456,0.3333333333333333,0.031578947368421054,0.013899613899613899
21-1094.00,21-1094.00: Community Health Workers,21110,21110: Biologists and related scientists,0.045454545454545456,0.3333333333333333,0.031578947368421054,0.013899613899613899
13-1041.00,13-1041.00: Compliance Officers,21110,21110: Biologists and related scientists,0.045454545454545456,0.05555555555555555,0.005263157894736842,3.8610038610038604e-4
13-1041.01,13-1041.01: Environmental Compliance Inspectors,21110,21110: Biologists and related scientists,0.045454545454545456,0.05555555555555555,0.005263157894736842,3.8610038610038604e-4
13-1041.03,13-1041.03: Equal Opportunity Representatives and Officers,21110,21110: Biologists and related scientists,0.045454545454545456,0.05555555555555555,0.005263157894736842,3.8610038610038604e-4
13-1041.04,13-1041.04: Government Property Inspectors and Investigators,21110,21110: Biologists and related scientists,0.045454545454545456,0.05555555555555555,0.005263157894736842,3.8610038610038604e-4
13-1041.06,13-1041.06: Coroners,21110,21110: Biologists and related scientists,0.045454545454545456,0.05555555555555555,0.005263157894736842,3.8610038610038604e-4
13-1041.07,13-1041.07: Regulatory Affairs Specialists,21110,21110: Biologists and related scientists,0.045454545454545456,0.05555555555555555,0.005263157894736842,3.8610038610038604e-4
13-1041.08,13-1041.08: Customs Brokers,21110,21110: Biologists and related scientists,0.045454545454545456,0.05555555555555555,0.005263157894736842,3.8610038610038604e-4
19-1032.00,19-1032.00: Foresters,21111,21111: Forestry professionals,1,1,1,1
19-1031.00,19-1031.00: Conservation Scientists,21112,"21112: Agricultural representatives, consultants and specialists",0.25,1,0.2857142857142857,0.3076923076923077
19-1031.02,19-1031.02: Range Managers,21112,"21112: Agricultural representatives, consultants and specialists",0.25,1,0.2857142857142857,0.3076923076923077
19-1031.03,19-1031.03: Park Naturalists,21112,"21112: Agricultural representatives, consultants and specialists",0.25,1,0.2857142857142857,0.3076923076923077
25-9021.00,25-9021.00: Farm and Home Management Educators,21112,"21112: Agricultural representatives, consultants and specialists",0.25,0.5,0.14285714285714285,0.07692307692307693
19-5012.00,19-5012.00: Occupational Health and Safety Technicians,21120,21120: Public and environmental health and safety professionals,0.5,0.5,0.6666666666666666,0.7999999999999999
19-5011.00,19-5011.00: Occupational Health and Safety Specialists,21120,21120: Public and environmental health and safety professionals,0.5,0.25,0.3333333333333333,0.19999999999999998
17-1011.00,"17-1011.00: Architects, Except Landscape and Naval",21200,21200: Architects,1,1,1,1
17-1012.00,17-1012.00: Landscape Architects,21201,21201: Landscape architects,1,1,1,1
19-3051.00,19-3051.00: Urban and Regional Planners,21202,21202: Urban and land use planners,1,0.5,1,1
17-1022.00,17-1022.00: Surveyors,21203,21203: Land surveyors,0.5,1,0.5,0.5
17-1022.01,17-1022.01: Geodetic Surveyors,21203,21203: Land surveyors,0.5,1,0.5,0.5
15-2011.00,15-2011.00: Actuaries,21210,"21210: Mathematicians, statisticians and actuaries",0.14285714285714285,1,0.15789473684210528,0.16363636363636366
15-2021.00,15-2021.00: Mathematicians,21210,"21210: Mathematicians, statisticians and actuaries",0.14285714285714285,1,0.15789473684210528,0.16363636363636366
15-2031.00,15-2031.00: Operations Research Analysts,21210,"21210: Mathematicians, statisticians and actuaries",0.14285714285714285,1,0.15789473684210528,0.16363636363636366
15-2041.00,15-2041.00: Statisticians,21210,"21210: Mathematicians, statisticians and actuaries",0.14285714285714285,1,0.15789473684210528,0.16363636363636366
15-2041.01,15-2041.01: Biostatisticians,21210,"21210: Mathematicians, statisticians and actuaries",0.14285714285714285,1,0.15789473684210528,0.16363636363636366
15-2099.01,15-2099.01: Bioinformatics Technicians,21210,"21210: Mathematicians, statisticians and actuaries",0.14285714285714285,1,0.15789473684210528,0.16363636363636366
19-1041.00,19-1041.00: Epidemiologists,21210,"21210: Mathematicians, statisticians and actuaries",0.14285714285714285,0.3333333333333333,0.05263157894736842,0.018181818181818177
15-1221.00,15-1221.00: Computer and Information Research Scientists,21211,21211: Data scientists,0.09090909090909091,0.5,0.12658227848101264,0.14771048744460857
15-1242.00,15-1242.00: Database Administrators,21211,21211: Data scientists,0.09090909090909091,0.5,0.12658227848101264,0.14771048744460857
15-1243.00,15-1243.00: Database Architects,21211,21211: Data scientists,0.09090909090909091,0.5,0.12658227848101264,0.14771048744460857
15-1243.01,15-1243.01: Data Warehousing Specialists,21211,21211: Data scientists,0.09090909090909091,0.5,0.12658227848101264,0.14771048744460857
15-2051.01,15-2051.01: Business Intelligence Analysts,21211,21211: Data scientists,0.09090909090909091,0.5,0.12658227848101264,0.14771048744460857
15-2051.02,15-2051.02: Clinical Data Managers,21211,21211: Data scientists,0.09090909090909091,0.5,0.12658227848101264,0.14771048744460857
15-1252.00,15-1252.00: Software Developers,21211,21211: Data scientists,0.09090909090909091,0.25,0.06329113924050632,0.03692762186115214
15-1211.00,15-1211.00: Computer Systems Analysts,21211,21211: Data scientists,0.09090909090909091,0.2,0.05063291139240506,0.02363367799113738
15-1211.01,15-1211.01: Health Informatics Specialists,21211,21211: Data scientists,0.09090909090909091,0.2,0.05063291139240506,0.02363367799113738
15-1212.00,15-1212.00: Information Security Analysts,21211,21211: Data scientists,0.09090909090909091,0.2,0.05063291139240506,0.02363367799113738
15-1253.00,15-1253.00: Software Quality Assurance Analysts and Testers,21211,21211: Data scientists,0.09090909090909091,0.1,0.02531645569620253,0.005908419497784345
15-1211.00,15-1211.00: Computer Systems Analysts,21220,21220: Cybersecurity specialists,0.25,0.2,0.2857142857142857,0.3076923076923077
15-1211.01,15-1211.01: Health Informatics Specialists,21220,21220: Cybersecurity specialists,0.25,0.2,0.2857142857142857,0.3076923076923077
15-1212.00,15-1212.00: Information Security Analysts,21220,21220: Cybersecurity specialists,0.25,0.2,0.2857142857142857,0.3076923076923077
15-1253.00,15-1253.00: Software Quality Assurance Analysts and Testers,21220,21220: Cybersecurity specialists,0.25,0.1,0.14285714285714285,0.07692307692307693
15-1211.00,15-1211.00: Computer Systems Analysts,21221,21221: Business systems specialists,0.25,0.2,0.2857142857142857,0.3076923076923077
15-1211.01,15-1211.01: Health Informatics Specialists,21221,21221: Business systems specialists,0.25,0.2,0.2857142857142857,0.3076923076923077
15-1212.00,15-1212.00: Information Security Analysts,21221,21221: Business systems specialists,0.25,0.2,0.2857142857142857,0.3076923076923077
15-1253.00,15-1253.00: Software Quality Assurance Analysts and Testers,21221,21221: Business systems specialists,0.25,0.1,0.14285714285714285,0.07692307692307693
15-1211.00,15-1211.00: Computer Systems Analysts,21222,21222: Information systems specialists,0.25,0.2,0.2857142857142857,0.3076923076923077
15-1211.01,15-1211.01: Health Informatics Specialists,21222,21222: Information systems specialists,0.25,0.2,0.2857142857142857,0.3076923076923077
15-1212.00,15-1212.00: Information Security Analysts,21222,21222: Information systems specialists,0.25,0.2,0.2857142857142857,0.3076923076923077
15-1253.00,15-1253.00: Software Quality Assurance Analysts and Testers,21222,21222: Information systems specialists,0.25,0.1,0.14285714285714285,0.07692307692307693
15-1242.00,15-1242.00: Database Administrators,21223,21223: Database analysts and data administrators,0.2,0.5,0.2,0.2
15-1243.00,15-1243.00: Database Architects,21223,21223: Database analysts and data administrators,0.2,0.5,0.2,0.2
15-1243.01,15-1243.01: Data Warehousing Specialists,21223,21223: Database analysts and data administrators,0.2,0.5,0.2,0.2
15-2051.01,15-2051.01: Business Intelligence Analysts,21223,21223: Database analysts and data administrators,0.2,0.5,0.2,0.2
15-2051.02,15-2051.02: Clinical Data Managers,21223,21223: Database analysts and data administrators,0.2,0.5,0.2,0.2
15-1251.00,15-1251.00: Computer Programmers,21230,21230: Computer systems developers and programmers,0.5,0.3333333333333333,0.6666666666666666,0.7999999999999999
15-1252.00,15-1252.00: Software Developers,21230,21230: Computer systems developers and programmers,0.5,0.16666666666666666,0.3333333333333333,0.19999999999999998
15-1221.00,15-1221.00: Computer and Information Research Scientists,21231,21231: Software engineers and designers,0.5,0.5,0.6666666666666666,0.7999999999999999
15-1252.00,15-1252.00: Software Developers,21231,21231: Software engineers and designers,0.5,0.25,0.3333333333333333,0.19999999999999998
15-1251.00,15-1251.00: Computer Programmers,21232,21232: Software developers and programmers,0.5,0.3333333333333333,0.6666666666666666,0.7999999999999999
15-1252.00,15-1252.00: Software Developers,21232,21232: Software developers and programmers,0.5,0.16666666666666666,0.3333333333333333,0.19999999999999998
15-1254.00,15-1254.00: Web Developers,21233,21233: Web designers,0.16666666666666666,0.5,0.29411764705882354,0.39682539682539686
15-1255.01,15-1255.01: Video Game Designers,21233,21233: Web designers,0.16666666666666666,0.5,0.29411764705882354,0.39682539682539686
15-1211.00,15-1211.00: Computer Systems Analysts,21233,21233: Web designers,0.16666666666666666,0.2,0.11764705882352942,0.0634920634920635
15-1211.01,15-1211.01: Health Informatics Specialists,21233,21233: Web designers,0.16666666666666666,0.2,0.11764705882352942,0.0634920634920635
15-1212.00,15-1212.00: Information Security Analysts,21233,21233: Web designers,0.16666666666666666,0.2,0.11764705882352942,0.0634920634920635
15-1253.00,15-1253.00: Software Quality Assurance Analysts and Testers,21233,21233: Web designers,0.16666666666666666,0.1,0.05882352941176471,0.015873015873015876
15-1254.00,15-1254.00: Web Developers,21234,21234: Web developers and programmers,0.25,0.5,0.3333333333333333,0.391304347826087
15-1255.01,15-1255.01: Video Game Designers,21234,21234: Web developers and programmers,0.25,0.5,0.3333333333333333,0.391304347826087
15-1251.00,15-1251.00: Computer Programmers,21234,21234: Web developers and programmers,0.25,0.3333333333333333,0.2222222222222222,0.17391304347826086
15-1252.00,15-1252.00: Software Developers,21234,21234: Web developers and programmers,0.25,0.16666666666666666,0.1111111111111111,0.043478260869565216
17-2051.00,17-2051.00: Civil Engineers,21300,21300: Civil engineers,0.25,1,0.25,0.25
17-2051.01,17-2051.01: Transportation Engineers,21300,21300: Civil engineers,0.25,1,0.25,0.25
17-2051.02,17-2051.02: Water/Wastewater Engineers,21300,21300: Civil engineers,0.25,1,0.25,0.25
17-2081.00,17-2081.00: Environmental Engineers,21300,21300: Civil engineers,0.25,1,0.25,0.25
17-2141.00,17-2141.00: Mechanical Engineers,21301,21301: Mechanical engineers,0.25,1,0.25,0.25
17-2141.01,17-2141.01: Fuel Cell Engineers,21301,21301: Mechanical engineers,0.25,1,0.25,0.25
17-2141.02,17-2141.02: Automotive Engineers,21301,21301: Mechanical engineers,0.25,1,0.25,0.25
17-2161.00,17-2161.00: Nuclear Engineers,21301,21301: Mechanical engineers,0.25,1,0.25,0.25
17-2071.00,17-2071.00: Electrical Engineers,21310,21310: Electrical and electronics engineers,0.3333333333333333,1,0.5,0.6666666666666666
